@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
246,723,1,1182,245,0.828311,0.998619,0.379528,0.998619,0.620472,0.550019,0.885635,1.127574,0.940183
247,723,1,1181,246,0.82761,0.998619,0.379727,0.998619,0.620273,0.550228,0.88517,1.128166,0.94022
248,723,1,1180,247,0.82691,0.998619,0.379926,0.998619,0.620074,0.550438,0.884705,1.128759,0.941051
249,723,1,1179,248,0.826209,0.998619,0.380126,0.998619,0.619874,0.550647,0.88424,1.129353,0.941066
250,723,1,1178,249,0.825508,0.998619,0.380326,0.998619,0.619674,0.550857,0.883775,1.129947,0.941528
251,723,1,1177,250,0.824807,0.998619,0.380526,0.998619,0.619474,0.551067,0.88331,1.130542,0.941628
252,723,1,1176,251,0.824107,0.998619,0.380727,0.998619,0.619273,0.551277,0.882845,1.131137,0.941799
253,723,1,1175,252,0.823406,0.998619,0.380927,0.998619,0.619073,0.551487,0.88238,1.131733,0.942175
254,723,1,1174,253,0.822705,0.998619,0.381128,0.998619,0.618872,0.551698,0.881915,1.132329,0.942214
255,723,1,1173,254,0.822004,0.998619,0.381329,0.998619,0.618671,0.551908,0.88145,1.132927,0.942279
256,723,1,1172,255,0.821303,0.998619,0.38153,0.998619,0.61847,0.552119,0.880986,1.133525,0.942638
257,723,1,1171,256,0.820603,0.998619,0.381732,0.998619,0.618268,0.55233,0.880521,1.134123,0.943379
258,723,1,1170,257,0.819902,0.998619,0.381933,0.998619,0.618067,0.552541,0.880056,1.134722,0.943416
259,723,1,1169,258,0.819201,0.998619,0.382135,0.998619,0.617865,0.552752,0.879591,1.135322,0.943477
260,723,1,1168,259,0.8185,0.998619,0.382337,0.998619,0.617663,0.552964,0.879126,1.135922,0.943717
261,723,1,1167,260,0.8178,0.998619,0.38254,0.998619,0.61746,0.553175,0.878661,1.136523,0.943927
262,723,1,1166,261,0.817099,0.998619,0.382742,0.998619,0.617258,0.553387,0.878196,1.137125,0.943966
263,723,1,1165,262,0.816398,0.998619,0.382945,0.998619,0.617055,0.553599,0.877731,1.137727,0.9445
264,723,1,1164,263,0.815697,0.998619,0.383148,0.998619,0.616852,0.553811,0.877266,1.13833,0.944607
265,723,1,1163,264,0.814996,0.998619,0.383351,0.998619,0.616649,0.554023,0.876801,1.138934,0.944643
266,723,1,1162,265,0.814296,0.998619,0.383554,0.998619,0.616446,0.554235,0.876337,1.139538,0.944681
267,723,1,1161,266,0.813595,0.998619,0.383758,0.998619,0.616242,0.554448,0.875872,1.140143,0.944694
268,723,1,1160,267,0.812894,0.998619,0.383962,0.998619,0.616038,0.554661,0.875407,1.140748,0.944961
269,723,1,1159,268,0.812193,0.998619,0.384166,0.998619,0.615834,0.554873,0.874942,1.141354,0.945303
270,723,1,1158,269,0.811493,0.998619,0.38437,0.998619,0.61563,0.555086,0.874477,1.141961,0.94544
271,723,1,1157,270,0.810792,0.998619,0.384574,0.998619,0.615426,0.5553,0.874012,1.142569,0.945517
272,723,1,1156,271,0.810091,0.998619,0.384779,0.998619,0.615221,0.555513,0.873547,1.143177,0.945667
273,723,1,1155,272,0.80939,0.998619,0.384984,0.998619,0.615016,0.555726,0.873082,1.143785,0.945881
274,723,1,1154,273,0.80869,0.998619,0.385189,0.998619,0.614811,0.55594,0.872617,1.144395,0.94589
275,723,1,1153,274,0.807989,0.998619,0.385394,0.998619,0.614606,0.556154,0.872152,1.145005,0.946279
276,723,1,1152,275,0.807288,0.998619,0.3856,0.998619,0.6144,0.556368,0.871688,1.145615,0.946843
277,723,1,1151,276,0.806587,0.998619,0.385806,0.998619,0.614194,0.556582,0.871223,1.146227,0.946912
278,723,1,1150,277,0.805886,0.998619,0.386012,0.998619,0.613988,0.556796,0.870758,1.146839,0.947063
279,723,1,1149,278,0.805186,0.998619,0.386218,0.998619,0.613782,0.557011,0.870293,1.147451,0.947238
280,723,1,1148,279,0.804485,0.998619,0.386424,0.998619,0.613576,0.557225,0.869828,1.148065,0.947267
281,723,1,1147,280,0.803784,0.998619,0.386631,0.998619,0.613369,0.55744,0.869363,1.148679,0.947397
282,722,2,1147,280,0.803784,0.997238,0.386303,0.997238,0.613697,0.556884,0.868898,1.147704,0.947742
283,722,2,1146,281,0.803083,0.997238,0.38651,0.997238,0.61349,0.557099,0.868433,1.148318,0.94795
284,722,2,1145,282,0.802383,0.997238,0.386717,0.997238,0.613283,0.557314,0.867968,1.148933,0.948462
285,722,2,1144,283,0.801682,0.997238,0.386924,0.997238,0.613076,0.557529,0.867503,1.149549,0.948528
286,722,2,1143,284,0.800981,0.997238,0.387131,0.997238,0.612869,0.557744,0.867039,1.150165,0.94879
287,722,2,1142,285,0.80028,0.997238,0.387339,0.997238,0.612661,0.55796,0.866574,1.150782,0.948846
288,722,2,1141,286,0.79958,0.997238,0.387547,0.997238,0.612453,0.558175,0.866109,1.1514,0.948984
289,722,2,1140,287,0.798879,0.997238,0.387755,0.997238,0.612245,0.558391,0.865644,1.152018,0.949107
290,722,2,1139,288,0.798178,0.997238,0.387963,0.997238,0.612037,0.558607,0.865179,1.152637,0.949182
291,722,2,1138,289,0.797477,0.997238,0.388172,0.997238,0.611828,0.558824,0.864714,1.153257,0.949444
292,722,2,1137,290,0.796776,0.997238,0.388381,0.997238,0.611619,0.55904,0.864249,1.153877,0.949449
293,722,2,1136,291,0.796076,0.997238,0.38859,0.997238,0.61141,0.559256,0.863784,1.154498,0.949509
294,722,2,1135,292,0.795375,0.997238,0.388799,0.997238,0.611201,0.559473,0.863319,1.15512,0.949873
295,722,2,1134,293,0.794674,0.997238,0.389009,0.997238,0.610991,0.55969,0.862854,1.155742,0.949996
296,722,2,1133,294,0.793973,0.997238,0.389218,0.997238,0.610782,0.559907,0.86239,1.156366,0.950366
297,722,2,1132,295,0.793273,0.997238,0.389428,0.997238,0.610572,0.560124,0.861925,1.156989,0.950836
298,722,2,1131,296,0.792572,0.997238,0.389638,0.997238,0.610362,0.560341,0.86146,1.157614,0.950851
299,722,2,1130,297,0.791871,0.997238,0.389849,0.997238,0.610151,0.560559,0.860995,1.158239,0.950854
300,722,2,1129,298,0.79117,0.997238,0.390059,0.997238,0.609941,0.560777,0.86053,1.158864,0.950901
301,722,2,1128,299,0.79047,0.997238,0.39027,0.997238,0.60973,0.560995,0.860065,1.159491,0.951067
302,722,2,1127,300,0.789769,0.997238,0.390481,0.997238,0.609519,0.561213,0.8596,1.160118,0.951411
303,722,2,1126,301,0.789068,0.997238,0.390693,0.997238,0.609307,0.561431,0.859135,1.160746,0.951439
304,722,2,1125,302,0.788367,0.997238,0.390904,0.997238,0.609096,0.561649,0.85867,1.161374,0.951492
305,722,2,1124,303,0.787666,0.997238,0.391116,0.997238,0.608884,0.561868,0.858205,1.162003,0.951664
306,722,2,1123,304,0.786966,0.997238,0.391328,0.997238,0.608672,0.562086,0.857741,1.162633,0.951826
307,722,2,1122,305,0.786265,0.997238,0.39154,0.997238,0.60846,0.562305,0.857276,1.163264,0.95195
308,722,2,1121,306,0.785564,0.997238,0.391753,0.997238,0.608247,0.562524,0.856811,1.163895,0.951984
309,722,2,1120,307,0.784863,0.997238,0.391965,0.997238,0.608035,0.562744,0.856346,1.164527,0.952104
310,722,2,1119,308,0.784163,0.997238,0.392178,0.997238,0.607822,0.562963,0.855881,1.165159,0.952142
311,722,2,1118,309,0.783462,0.997238,0.392391,0.997238,0.607609,0.563183,0.855416,1.165792,0.952212
312,721,3,1118,309,0.783462,0.995856,0.392061,0.995856,0.607939,0.562622,0.854951,1.164811,0.952257
313,721,3,1117,310,0.782761,0.995856,0.392274,0.995856,0.607726,0.562842,0.854486,1.165445,0.952482
314,721,3,1116,311,0.78206,0.995856,0.392488,0.995856,0.607512,0.563061,0.854021,1.166079,0.952577
315,721,3,1115,312,0.781359,0.995856,0.392702,0.995856,0.607298,0.563281,0.853556,1.166714,0.952608
316,721,3,1114,313,0.780659,0.995856,0.392916,0.995856,0.607084,0.563501,0.853092,1.16735,0.952676
317,721,3,1113,314,0.779958,0.995856,0.39313,0.995856,0.60687,0.563722,0.852627,1.167986,0.95279
318,721,3,1112,315,0.779257,0.995856,0.393344,0.995856,0.606656,0.563942,0.852162,1.168624,0.953041
319,721,3,1111,316,0.778556,0.995856,0.393559,0.995856,0.606441,0.564163,0.851697,1.169261,0.953223
320,721,3,1110,317,0.777856,0.995856,0.393774,0.995856,0.606226,0.564384,0.851232,1.1699,0.953244
321,721,3,1109,318,0.777155,0.995856,0.393989,0.995856,0.606011,0.564605,0.850767,1.170539,0.953623
322,721,3,1108,319,0.776454,0.995856,0.394204,0.995856,0.605796,0.564826,0.850302,1.171179,0.953804
323,721,3,1107,320,0.775753,0.995856,0.39442,0.995856,0.60558,0.565047,0.849837,1.17182,0.953918
324,721,3,1106,321,0.775053,0.995856,0.394636,0.995856,0.605364,0.565269,0.849372,1.172461,0.953993
325,721,3,1105,322,0.774352,0.995856,0.394852,0.995856,0.605148,0.56549,0.848907,1.173104,0.953994
326,721,3,1104,323,0.773651,0.995856,0.395068,0.995856,0.604932,0.565712,0.848443,1.173746,0.954
327,721,3,1103,324,0.77295,0.995856,0.395285,0.995856,0.604715,0.565934,0.847978,1.17439,0.954013
328,721,3,1102,325,0.772249,0.995856,0.395502,0.995856,0.604498,0.566156,0.847513,1.175034,0.954057
329,721,3,1101,326,0.771549,0.995856,0.395719,0.995856,0.604281,0.566379,0.847048,1.175679,0.954487
330,721,3,1100,327,0.770848,0.995856,0.395936,0.995856,0.604064,0.566601,0.846583,1.176325,0.954513
331,721,3,1099,328,0.770147,0.995856,0.396154,0.995856,0.603846,0.566824,0.846118,1.176971,0.95457
332,721,3,1098,329,0.769446,0.995856,0.396372,0.995856,0.603628,0.567047,0.845653,1.177618,0.954723
333,721,3,1097,330,0.768746,0.995856,0.39659,0.995856,0.60341,0.56727,0.845188,1.178266,0.954923
334,721,3,1096,331,0.768045,0.995856,0.396808,0.995856,0.603192,0.567493,0.844723,1.178914,0.954953
335,721,3,1095,332,0.767344,0.995856,0.397026,0.995856,0.602974,0.567717,0.844258,1.179563,0.955154
336,721,3,1094,333,0.766643,0.995856,0.397245,0.995856,0.602755,0.56794,0.843794,1.180213,0.955226
337,721,3,1093,334,0.765943,0.995856,0.397464,0.995856,0.602536,0.568164,0.843329,1.180864,0.955229
338,721,3,1092,335,0.765242,0.995856,0.397683,0.995856,0.602317,0.568388,0.842864,1.181515,0.955482
339,721,3,1091,336,0.764541,0.995856,0.397903,0.995856,0.602097,0.568612,0.842399,1.182167,0.955502
340,721,3,1090,337,0.76384,0.995856,0.398123,0.995856,0.601877,0.568836,0.841934,1.18282,0.95597
341,721,3,1089,338,0.763139,0.995856,0.398343,0.995856,0.601657,0.569061,0.841469,1.183473,0.955978
342,721,3,1088,339,0.762439,0.995856,0.398563,0.995856,0.601437,0.569285,0.841004,1.184128,0.956166
343,721,3,1087,340,0.761738,0.995856,0.398783,0.995856,0.601217,0.56951,0.840539,1.184783,0.956323
344,721,3,1086,341,0.761037,0.995856,0.399004,0.995856,0.600996,0.569735,0.840074,1.185438,0.956359
345,721,3,1085,342,0.760336,0.995856,0.399225,0.995856,0.600775,0.56996,0.839609,1.186095,0.956466
346,721,3,1084,343,0.759636,0.995856,0.399446,0.995856,0.600554,0.570186,0.839145,1.186752,0.956474
347,721,3,1083,344,0.758935,0.995856,0.399667,0.995856,0.600333,0.570411,0.83868,1.18741,0.956484
348,721,3,1082,345,0.758234,0.995856,0.399889,0.995856,0.600111,0.570637,0.838215,1.188068,0.956632
349,721,3,1081,346,0.757533,0.995856,0.400111,0.995856,0.599889,0.570863,0.83775,1.188728,0.956673
350,721,3,1080,347,0.756833,0.995856,0.400333,0.995856,0.599667,0.571089,0.837285,1.189388,0.956831
351,721,3,1079,348,0.756132,0.995856,0.400556,0.995856,0.599444,0.571315,0.83682,1.190048,0.956924
352,720,4,1079,348,0.756132,0.994475,0.400222,0.994475,0.599778,0.570749,0.836355,1.189058,0.957003
353,720,4,1078,349,0.755431,0.994475,0.400445,0.994475,0.599555,0.570975,0.83589,1.18972,0.957155
354,720,4,1077,350,0.75473,0.994475,0.400668,0.994475,0.599332,0.571202,0.835425,1.190382,0.957276
355,720,4,1076,351,0.754029,0.994475,0.400891,0.994475,0.599109,0.571429,0.83496,1.191045,0.957618
356,720,4,1075,352,0.753329,0.994475,0.401114,0.994475,0.598886,0.571655,0.834496,1.191708,0.957702
357,720,4,1074,353,0.752628,0.994475,0.401338,0.994475,0.598662,0.571882,0.834031,1.192372,0.957745
358,720,4,1073,354,0.751927,0.994475,0.401562,0.994475,0.598438,0.57211,0.833566,1.193037,0.957891
359,720,4,1072,355,0.751226,0.994475,0.401786,0.994475,0.598214,0.572337,0.833101,1.193703,0.958059
360,720,4,1071,356,0.750526,0.994475,0.40201,0.994475,0.59799,0.572565,0.832636,1.19437,0.9581
361,720,4,1070,357,0.749825,0.994475,0.402235,0.994475,0.597765,0.572792,0.832171,1.195037,0.958102
362,720,4,1069,358,0.749124,0.994475,0.402459,0.994475,0.597541,0.57302,0.831706,1.195705,0.958185
363,720,4,1068,359,0.748423,0.994475,0.402685,0.994475,0.597315,0.573248,0.831241,1.196374,0.958231
364,720,4,1067,360,0.747722,0.994475,0.40291,0.994475,0.59709,0.573477,0.830776,1.197043,0.958372
365,720,4,1066,361,0.747022,0.994475,0.403135,0.994475,0.596865,0.573705,0.830311,1.197713,0.958601
366,720,4,1065,362,0.746321,0.994475,0.403361,0.994475,0.596639,0.573934,0.829847,1.198384,0.958651
367,720,4,1064,363,0.74562,0.994475,0.403587,0.994475,0.596413,0.574163,0.829382,1.199056,0.958664
368,720,4,1063,364,0.744919,0.994475,0.403814,0.994475,0.596186,0.574392,0.828917,1.199729,0.958803
369,720,4,1062,365,0.744219,0.994475,0.40404,0.994475,0.59596,0.574621,0.828452,1.200402,0.95898
370,720,4,1061,366,0.743518,0.994475,0.404267,0.994475,0.595733,0.57485,0.827987,1.201076,0.959016
371,720,4,1060,367,0.742817,0.994475,0.404494,0.994475,0.595506,0.57508,0.827522,1.201751,0.959096
372,720,4,1059,368,0.742116,0.994475,0.404722,0.994475,0.595278,0.57531,0.827057,1.202426,0.959312
373,720,4,1058,369,0.741416,0.994475,0.404949,0.994475,0.595051,0.57554,0.826592,1.203102,0.95934
374,720,4,1057,370,0.740715,0.994475,0.405177,0.994475,0.594823,0.57577,0.826127,1.203779,0.959549
375,720,4,1056,371,0.740014,0.994475,0.405405,0.994475,0.594595,0.576,0.825662,1.204457,0.959608
376,720,4,1055,372,0.739313,0.994475,0.405634,0.994475,0.594366,0.57623,0.825198,1.205136,0.959915
377,720,4,1054,373,0.738612,0.994475,0.405862,0.994475,0.594138,0.576461,0.824733,1.205815,0.959962
378,720,4,1053,374,0.737912,0.994475,0.406091,0.994475,0.593909,0.576692,0.824268,1.206495,0.960084
379,720,4,1052,375,0.737211,0.994475,0.406321,0.994475,0.593679,0.576923,0.823803,1.207176,0.9603
380,720,4,1051,376,0.73651,0.994475,0.40655,0.994475,0.59345,0.577154,0.823338,1.207858,0.96032
381,720,4,1050,377,0.735809,0.994475,0.40678,0.994475,0.59322,0.577386,0.822873,1.20854,0.960334
382,720,4,1049,378,0.735109,0.994475,0.40701,0.994475,0.59299,0.577617,0.822408,1.209223,0.960365
383,720,4,1048,379,0.734408,0.994475,0.40724,0.994475,0.59276,0.577849,0.821943,1.209907,0.960431
384,720,4,1047,380,0.733707,0.994475,0.40747,0.994475,0.59253,0.578081,0.821478,1.210592,0.960519
385,720,4,1046,381,0.733006,0.994475,0.407701,0.994475,0.592299,0.578313,0.821013,1.211277,0.960519
386,720,4,1045,382,0.732306,0.994475,0.407932,0.994475,0.592068,0.578546,0.820549,1.211964,0.960599
387,720,4,1044,383,0.731605,0.994475,0.408163,0.994475,0.591837,0.578778,0.820084,1.212651,0.960623
388,720,4,1043,384,0.730904,0.994475,0.408395,0.994475,0.591605,0.579011,0.819619,1.213339,0.960808
389,720,4,1042,385,0.730203,0.994475,0.408627,0.994475,0.591373,0.579244,0.819154,1.214027,0.960886
390,720,4,1041,386,0.729502,0.994475,0.408859,0.994475,0.591141,0.579477,0.818689,1.214717,0.960986
391,720,4,1040,387,0.728802,0.994475,0.409091,0.994475,0.590909,0.57971,0.818224,1.215407,0.961062
392,720,4,1039,388,0.728101,0.994475,0.409323,0.994475,0.590677,0.579944,0.817759,1.216098,0.961173
393,720,4,1038,389,0.7274,0.994475,0.409556,0.994475,0.590444,0.580177,0.817294,1.21679,0.961185
394,720,4,1037,390,0.726699,0.994475,0.409789,0.994475,0.590211,0.580411,0.816829,1.217482,0.961282
395,720,4,1036,391,0.725999,0.994475,0.410023,0.994475,0.589977,0.580645,0.816364,1.218175,0.961504
396,720,4,1035,392,0.725298,0.994475,0.410256,0.994475,0.589744,0.580879,0.8159,1.21887,0.961641
397,720,4,1034,393,0.724597,0.994475,0.41049,0.994475,0.58951,0.581114,0.815435,1.219564,0.961889
398,720,4,1033,394,0.723896,0.994475,0.410724,0.994475,0.589276,0.581348,0.81497,1.22026,0.961915
399,720,4,1032,395,0.723196,0.994475,0.410959,0.994475,0.589041,0.581583,0.814505,1.220957,0.961987
400,720,4,1031,396,0.722495,0.994475,0.411194,0.994475,0.588806,0.581818,0.81404,1.221654,0.962035
401,720,4,1030,397,0.721794,0.994475,0.411429,0.994475,0.588571,0.582053,0.813575,1.222352,0.96225
402,720,4,1029,398,0.721093,0.994475,0.411664,0.994475,0.588336,0.582289,0.81311,1.223051,0.962299
403,720,4,1028,399,0.720392,0.994475,0.411899,0.994475,0.588101,0.582524,0.812645,1.223751,0.962305
404,720,4,1027,400,0.719692,0.994475,0.412135,0.994475,0.587865,0.58276,0.81218,1.224451,0.962426
405,720,4,1026,401,0.718991,0.994475,0.412371,0.994475,0.587629,0.582996,0.811715,1.225152,0.962452
406,720,4,1025,402,0.71829,0.994475,0.412607,0.994475,0.587393,0.583232,0.811251,1.225854,0.962588
407,720,4,1024,403,0.717589,0.994475,0.412844,0.994475,0.587156,0.583468,0.810786,1.226557,0.962994
408,720,4,1023,404,0.716889,0.994475,0.413081,0.994475,0.586919,0.583705,0.810321,1.227261,0.962995
409,720,4,1022,405,0.716188,0.994475,0.413318,0.994475,0.586682,0.583942,0.809856,1.227966,0.963054
410,720,4,1021,406,0.715487,0.994475,0.413555,0.994475,0.586445,0.584178,0.809391,1.228671,0.963385
411,720,4,1020,407,0.714786,0.994475,0.413793,0.994475,0.586207,0.584416,0.808926,1.229377,0.963516
412,720,4,1019,408,0.714085,0.994475,0.414031,0.994475,0.585969,0.584653,0.808461,1.230084,0.963538
413,720,4,1018,409,0.713385,0.994475,0.414269,0.994475,0.585731,0.58489,0.807996,1.230792,0.963618
414,720,4,1017,410,0.712684,0.994475,0.414508,0.994475,0.585492,0.585128,0.807531,1.2315,0.96368
415,720,4,1016,411,0.711983,0.994475,0.414747,0.994475,0.585253,0.585366,0.807066,1.23221,0.963701
416,720,4,1015,412,0.711282,0.994475,0.414986,0.994475,0.585014,0.585604,0.806602,1.23292,0.964029
417,720,4,1014,413,0.710582,0.994475,0.415225,0.994475,0.584775,0.585842,0.806137,1.233631,0.964069
418,720,4,1013,414,0.709881,0.994475,0.415465,0.994475,0.584535,0.586081,0.805672,1.234343,0.964195
419,720,4,1012,415,0.70918,0.994475,0.415704,0.994475,0.584296,0.586319,0.805207,1.235055,0.964217
420,719,5,1012,415,0.70918,0.993094,0.415367,0.993094,0.584633,0.585743,0.804742,1.234053,0.964248
421,719,5,1011,416,0.708479,0.993094,0.415607,0.993094,0.584393,0.585982,0.804277,1.234766,0.964269
422,719,5,1010,417,0.707779,0.993094,0.415847,0.993094,0.584153,0.586221,0.803812,1.23548,0.964277
423,719,5,1009,418,0.707078,0.993094,0.416088,0.993094,0.583912,0.58646,0.803347,1.236195,0.964349
424,719,5,1008,419,0.706377,0.993094,0.416329,0.993094,0.583671,0.586699,0.802882,1.236911,0.964501
425,719,5,1007,420,0.705676,0.993094,0.41657,0.993094,0.58343,0.586939,0.802417,1.237627,0.964516
426,719,5,1006,421,0.704975,0.993094,0.416812,0.993094,0.583188,0.587178,0.801953,1.238345,0.964557
427,718,6,1006,421,0.704975,0.991713,0.416473,0.991713,0.583527,0.586601,0.801488,1.23734,0.964567
428,718,6,1005,422,0.704275,0.991713,0.416715,0.991713,0.583285,0.586841,0.801023,1.238058,0.96486
429,718,6,1004,423,0.703574,0.991713,0.416957,0.991713,0.583043,0.587081,0.800558,1.238777,0.964879
430,718,6,1003,424,0.702873,0.991713,0.417199,0.991713,0.582801,0.587321,0.800093,1.239497,0.964894
431,718,6,1002,425,0.702172,0.991713,0.417442,0.991713,0.582558,0.587561,0.799628,1.240217,0.964907
432,718,6,1001,426,0.701472,0.991713,0.417685,0.991713,0.582315,0.587802,0.799163,1.240939,0.964947
433,717,7,1001,426,0.701472,0.990331,0.417346,0.990331,0.582654,0.587224,0.798698,1.239932,0.964961
434,717,7,1000,427,0.700771,0.990331,0.417589,0.990331,0.582411,0.587464,0.798233,1.240654,0.965001
435,717,7,999,428,0.70007,0.990331,0.417832,0.990331,0.582168,0.587705,0.797768,1.241377,0.965036
436,717,7,998,429,0.699369,0.990331,0.418076,0.990331,0.581924,0.587946,0.797304,1.242101,0.965088
437,717,7,997,430,0.698669,0.990331,0.41832,0.990331,0.58168,0.588187,0.796839,1.242826,0.965113
438,716,8,997,430,0.698669,0.98895,0.41798,0.98895,0.58202,0.587608,0.796374,1.241817,0.965229
439,716,8,996,431,0.697968,0.98895,0.418224,0.98895,0.581776,0.587849,0.795909,1.242542,0.965489
440,716,8,995,432,0.697267,0.98895,0.418469,0.98895,0.581531,0.58809,0.795444,1.243268,0.965601
441,716,8,994,433,0.696566,0.98895,0.418713,0.98895,0.581287,0.588332,0.794979,1.243995,0.96562
442,716,8,993,434,0.695865,0.98895,0.418958,0.98895,0.581042,0.588574,0.794514,1.244723,0.965644
443,716,8,992,435,0.695165,0.98895,0.419204,0.98895,0.580796,0.588816,0.794049,1.245452,0.965688
444,716,8,991,436,0.694464,0.98895,0.419449,0.98895,0.580551,0.589058,0.793584,1.246182,0.965707
445,716,8,990,437,0.693763,0.98895,0.419695,0.98895,0.580305,0.5893,0.793119,1.246912,0.965712
446,716,8,989,438,0.693062,0.98895,0.419941,0.98895,0.580059,0.589543,0.792655,1.247643,0.96572
447,716,8,988,439,0.692362,0.98895,0.420188,0.98895,0.579812,0.589786,0.79219,1.248376,0.965781
448,716,8,987,440,0.691661,0.98895,0.420435,0.98895,0.579565,0.590029,0.791725,1.249109,0.965951
449,716,8,986,441,0.69096,0.98895,0.420682,0.98895,0.579318,0.590272,0.79126,1.249843,0.96597
450,716,8,985,442,0.690259,0.98895,0.420929,0.98895,0.579071,0.590515,0.790795,1.250577,0.966119
451,716,8,984,443,0.689559,0.98895,0.421176,0.98895,0.578824,0.590759,0.79033,1.251313,0.966183
452,716,8,983,444,0.688858,0.98895,0.421424,0.98895,0.578576,0.591003,0.789865,1.252049,0.96626
453,716,8,982,445,0.688157,0.98895,0.421673,0.98895,0.578327,0.591247,0.7894,1.252787,0.966304
454,716,8,981,446,0.687456,0.98895,0.421921,0.98895,0.578079,0.591491,0.788935,1.253525,0.966357
455,716,8,980,447,0.686755,0.98895,0.42217,0.98895,0.57783,0.591736,0.78847,1.254264,0.966362
456,716,8,979,448,0.686055,0.98895,0.422419,0.98895,0.577581,0.59198,0.788006,1.255004,0.966477
457,716,8,978,449,0.685354,0.98895,0.422668,0.98895,0.577332,0.592225,0.787541,1.255745,0.966527
458,716,8,977,450,0.684653,0.98895,0.422918,0.98895,0.577082,0.59247,0.787076,1.256487,0.966622
459,716,8,976,451,0.683952,0.98895,0.423168,0.98895,0.576832,0.592715,0.786611,1.257229,0.966629
460,716,8,975,452,0.683252,0.98895,0.423418,0.98895,0.576582,0.592961,0.786146,1.257973,0.966706
461,716,8,974,453,0.682551,0.98895,0.423669,0.98895,0.576331,0.593206,0.785681,1.258717,0.966807
462,716,8,973,454,0.68185,0.98895,0.423919,0.98895,0.576081,0.593452,0.785216,1.259462,0.966909
463,716,8,972,455,0.681149,0.98895,0.424171,0.98895,0.575829,0.593698,0.784751,1.260209,0.966998
464,716,8,971,456,0.680448,0.98895,0.424422,0.98895,0.575578,0.593944,0.784286,1.260956,0.967002
465,716,8,970,457,0.679748,0.98895,0.424674,0.98895,0.575326,0.594191,0.783821,1.261703,0.96725
466,716,8,969,458,0.679047,0.98895,0.424926,0.98895,0.575074,0.594438,0.783357,1.262452,0.967304
467,716,8,968,459,0.678346,0.98895,0.425178,0.98895,0.574822,0.594684,0.782892,1.263202,0.967357
468,716,8,967,460,0.677645,0.98895,0.425431,0.98895,0.574569,0.594931,0.782427,1.263952,0.967376
469,716,8,966,461,0.676945,0.98895,0.425684,0.98895,0.574316,0.595179,0.781962,1.264704,0.967409
470,716,8,965,462,0.676244,0.98895,0.425937,0.98895,0.574063,0.595426,0.781497,1.265456,0.967411
471,716,8,964,463,0.675543,0.98895,0.42619,0.98895,0.57381,0.595674,0.781032,1.26621,0.967552
472,716,8,963,464,0.674842,0.98895,0.426444,0.98895,0.573556,0.595922,0.780567,1.266964,0.967567
473,715,9,963,464,0.674842,0.987569,0.426103,0.987569,0.573897,0.595337,0.780102,1.265948,0.967666
